State,Division,Region,Branch,Route Code,Village Name,pincode,Center Name,Group Name,Name,Loan nature,Employee Name for clinet,Existing Loan amount ,Loan Date,AGE,ID_DETAILS,ADHAAR NUMBER,Marital_Status,INCOME SOURCE,LoanStatus
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Krishnagiri,522259,Muthujasaibu street,Vanam,Shekh Abedaben,1,P.Lakshmanan,34810,18-03-2015,31,657LL-33,7.63E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Krishnagiri,522309,Kothapettacolony 1,Mannyasanai,Panchal Niharikaben,1,P.Lakshmanan,42138,10-10-2015,18,106HP/18,9.28E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Krishnagiri,522113,Bengali street,Sivamayam,Parmar Geetaben,1,P.Lakshmanan,184186,02-12-2015,29,591OD-36,1.82E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Kothapet colony,522101,Kothapetaicolony 11,Jayasree,Sodha Nurjahanben,1,P.Lakshmanan,122713,12-05-2013,19,246XF/29,6.15E+15,Widowed,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Kothapet colony,522324,Kothapetaicolony 11,Angel,Rathod Dharmishthaben,1,P.Lakshmanan,203152,24-08-2015,38,255PR-85,9.64E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Kothapet colony,522265,Kothapetaicolony 11,Jaihind,Pathan Sahebabanu,1,P.Lakshmanan,86456,12-08-2015,23,513TR/91,2.09E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Kotha pet colony,522113,Kothapetaicolony N,Yalini,Pathan Aayashabanu,1,P.Lakshmanan,69332,24-09-2015,26,270JH-76,7.03E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Kotha pet colony,522265,Kothapetaicolony N,Iniya,Rahit Jashiben,1,P.Lakshmanan,214774,25-09-2013,30,225QB/15,2.10E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Kothapetaicolony 1,522213,Kothapetaicolony,Venpani,Vaghari Daiben,1,P.Lakshmanan,35533,25-09-2014,47,255CB-55,2.22E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522311,Pudhu stt,Aysha new,Shekh Rijvanabanu,1,Sekar,177931,28-05-2014,33,667NH/46,3.03E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522202,Pudhu stt,Zoya,Jadav Urmilaben,1,Sekar,25241,02-09-2013,43,399DN-40,7.97E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522213,Bakker street,Hajira,Savitaben Prahaladbhai Dantani,1,Sekar,15879,11-09-2015,43,653IC/62,6.20E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522213,Bakker street,Abdul-1,Patel sandhyaben,1,Sekar,39784,10-11-2015,38,395BI-77,4.47E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522264,Bakker street,Abdul-2,Pathan Sultanabanu,1,Sekar,160771,28-12-2013,31,384YT/75,3.04E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522329,Bakker street,Arjun,Rabari Gangaben,1,Sekar,39602,21-02-2014,30,116PU-29,4.08E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,503123,Aajipet 1st street,Imran,Thakor Manguben,1,Sekar,200431,18-06-2015,47,668MQ/82,4.13E+15,Widowed,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,503123,Aajipet 1st street,Maseera,Thakor Sangitaben,1,Sekar,69979,14-12-2013,43,312NN-53,1.74E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,503123,Aajipet 1st street,Ameer,Purajiya Laxmiben,1,Sekar,171479,15-10-2015,43,540NB/64,1.67E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,503123,Aajipet 1st street,Baseera,Vaghari Sangitaben,1,Sekar,116207,08-07-2015,38,643PQ-15,5.83E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522213,Melvisharam,Eliyas,Manjulaben Babubhai Thakur,1,Sekar,228177,18-10-2015,32,169LH/66,5.23E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,503123,Aajipet 1st street,Yusuf,Thakor Sonalben,1,Sekar,153263,04-11-2013,29,254CR-62,8.03E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522124,Ansa nagar,Jafar,Parmar Dakhaben,1,Sekar,202977,10-04-2014,35,621SF/71,9.71E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,503123,Aajipet 1st street,Ahmed,Rathod Chandraba,1,Sekar,51939,02-12-2013,44,644BQ-35,5.36E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,503123,Aajipet 1st street,Anjum,Rathod Shilpaba,1,Sekar,185669,31-03-2015,29,301PH/74,7.71E+15,Married,NA,NA
Tamil Nadu,TN 02,RANIPETA,Visharam,TRANVISA,Melvisharam,522259,Hansa nagar,Shariya,Pathan Shabanabanu,1,Sekar,52353,09-08-2015,22,618LT-33,5.79E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,SOMALAPURA,522318,SOMALAPURA,SHGVVHSR201502909,Parjapati Bhagavatiben,1,Ambarish Siddigeri,64052,25-11-2013,33,550VT/89,1.40E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,HAROSOMANAHALLI,522264,HAROSOMANAHALLI,SHGVVHSR201503154,Raval Kokilaben,1,Ambarish Siddigeri,229829,09-01-2015,41,142BH-60,6.11E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,SOPPINAHALLI,522330,SOPPINAHALLI,SHGVVHSR201502699,Raval Leelaben,1,Ambarish Siddigeri,54943,09-07-2013,35,277TT/65,6.42E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,SOPPINAHALLI,522304,SOPPINAHALLI,SHGVVHSR201502289,Shah Smitaben,1,Ambarish Siddigeri,218198,16-09-2015,36,355PL-38,6.17E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,NETTEKERE,522312,NETTEKERE,BEEMESHWARA,Raval Chandrikaben,1,Ambarish Siddigeri,138325,10-08-2014,30,498QT/90,2.68E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,NETTEKERE,522124,NETTEKERE,KALIKAMBA,Vadhri Leelaben,1,Ambarish Siddigeri,35853,15-08-2014,33,647WZ-79,4.08E+15,Widowed,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Soluru,522264,Soluru1,ANAJAYANEYASWAMI,Raval Ganguben,1,Nukula Tejassriram,181007,06-08-2013,41,198IC/64,3.24E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Soluru,522213,Soluru1,patalamma,Chamar Renukaben,1,Nukula Tejassriram,213660,25-05-2015,47,510LO-51,3.40E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Soluru,522211,Soluru,Srilakshmi,Raval Jyotsanaben,1,Nukula Tejassriram,151708,16-08-2015,44,606BA/15,8.21E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Soluru,522308,Soluru,Om sai,Vaghri Gitaben,1,Nukula Tejassriram,144427,17-09-2015,26,318OL-30,1.97E+15,\n,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Soluru,522124,Soluru,Sairam,Thakor Cheniben,1,Nukula Tejassriram,188640,01-04-2014,30,161TA/36,2.08E+15,Widowed,NA,NA
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIB,Gunthappana Halli 1,522124,Gunthappana Halli 1,Parvathi,Vaghari Kesarben,1,P mani,89685,10-02-2013,23,271HN-77,6.97E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Soluru,522261,Soluru,Gurudamma,Dantani Anjuben,1,Nukula Tejassriram,42281,02-06-2015,45,222YD/41,2.01E+15,Married,NA,NA
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIB,Gunthappana Halli 1,522212,Gunthappana Halli 1,Bhavani,CHAVADA HANSHABEN,1,P mani,39458,11-05-2013,28,255TX-46,1.81E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KUPPANHALLI,522213,KUPPANHALLI,MUNIRATHANAMMA,Raval Anitaben,1,P Raghavendhra Kumar,40681,25-03-2014,30,250ES/70,8.29E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Kolathuru,522212,Kolathuru1,Saradha,Chavada Puspaben,1,Nukula Tejassriram,203967,28-06-2015,33,599CO-19,3.39E+15,Married,NA,NA
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIB,Gunthappana Halli 3,522257,Gunthappana Halli 3,Meenakshi,Saeyd Samambanu,1,P mani,192403,15-01-2016,39,347WB/28,4.07E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Kolathuru,522261,Kolathuru1,Lakshmi,Zala Kantaben,1,Nukula Tejassriram,54869,20-01-2016,18,235IV-22,8.91E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Kolathuru,522258,Kolathuru1,Bhagyasree,Zala Kiranba,1,Nukula Tejassriram,64324,01-09-2013,27,258VU/93,3.63E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Thavarakere,KHOSTHAB,Kolathuru,522212,Kolathuru1,Bhagyasree,Zala Manjyabai,1,Nukula Tejassriram,102460,31-12-2015,32,192ZN-13,3.49E+15,Married,NA,NA
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIB,Gunthappana Halli 3,522309,Gunthappana Halli 3,Gurumurthy,Jhala Suryaba,1,P mani,23838,29-12-2014,44,509RE/86,6.26E+15,Married,NA,NA
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIB,Hunegallu New3,522264,Hunegallu New3,Ganga New,Zala Manekbai,1,P mani,37638,27-09-2015,44,643HX-53,7.35E+15,Married,NA,NA
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIB,Hunegallu,522265,Hunegallu,Kamala,Pathan Rukhashanabanu,1,P mani,212051,01-05-2013,31,551TK/52,7.21E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KUPPANHALLI,522265,KUPPANHALLI,PADMAVATHI,Chavada Nanduben,1,P Raghavendhra Kumar,49699,29-11-2015,22,630VM-82,3.36E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KUPPANHALLI,522124,KUPPANHALLI,SUNANDAMMA,Vankar Chandrika,1,P Raghavendhra Kumar,84602,11-02-2015,21,547SO/34,1.50E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,SIDDANAHALLI,522265,SIDDANHALLI 200 200,PRAMILAMMA,Nadiya Manjulaben,1,P Raghavendhra Kumar,160347,26-01-2013,48,204DV-47,9.78E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,SIDDANAHALLI,522201,SIDDANHALLI 200 200,NAVAJYOTHI,Jhala Sajanbai,1,P Raghavendhra Kumar,48020,23-01-2014,43,508NS/66,5.75E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KARAMANGALA,522313,KARAMANGALA,NADEESHA,Jhala Geetaben,1,P Raghavendhra Kumar,130893,18-03-2015,45,542UM-25,1.29E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,522111,ALAGANVAYAL,MANNAN,Jhala Vasantba,1,M. Mathankumar,144406,24-04-2015,18,500BO/17,6.12E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,522268,KATTUMAVADI,KATHIERVELAN,Zala Gokabai,1,M. Mathankumar,146456,06-07-2015,26,390DQ-16,6.97E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,522306,KATTUMAVADI,KATHIERVELAN 1,Zala Parasanbai,1,M. Mathankumar,26742,07-01-2013,35,194ZK/37,8.36E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,520003,KATTUMAVADI,KARNAN,Zala Shardaba,1,M. Mathankumar,128153,09-10-2013,42,418GN-12,8.27E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,521226,KATTUMAVADI,KARNAN 1,Zala Ramilabai,1,M. Mathankumar,11234,31-10-2013,33,234KL/84,7.66E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,520012,KATTUMAVADI,VELAN,Zala Kanchanba,1,M. Mathankumar,180269,12-04-2013,47,469EG-86,7.99E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,520008,KATTUMAVADI,KANNAN,Zala Shardaba,1,M. Mathankumar,68556,01-12-2013,30,427WH/19,4.16E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,521212,KATTUMAVADI,KALAI,Zala Manba,1,M. Mathankumar,216037,17-04-2015,26,477PV-56,9.50E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER E,KATTUMAVADI,521250,KATTUMAVADI,KALAI 1,Zala Rajuba,1,M. Mathankumar,80475,16-12-2014,28,496QL/65,7.03E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Malur,KMALMALD,Bendashattahalli,521245,Bendashattahalli,Rajarajeshweri,Jhala Bhikhiba,1,J krishnareddy,36867,08-02-2014,45,408KD-53,3.15E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Malur,KMALMALD,Bendashattahalli,521101,Bendashattahalli,Marikamba,Zala Laxmiba,1,J krishnareddy,168438,07-10-2013,35,405BT/76,8.05E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Malur,KMALMALD,Bendashattahalli,521181,Bendashattahalli,Omshakthi,Zala Kailasba,1,J krishnareddy,90524,16-05-2013,42,349LY-87,3.40E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Malur,KMALMALD,Bendashattahalli,521109,Bendashattahalli,Saraswathi,Thakor Manjulaben,1,J krishnareddy,94630,18-07-2015,43,347MG/93,9.28E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Malur,KMALMALD,Bendashattahalli,520012,Bendashattahalli,Lakshmi,Jala Ramazbahen,1,J krishnareddy,117601,23-11-2013,45,422WR-61,6.40E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KARAMANGALA,521165,KARAMANGALA,SUJATHAMMA,Thakor Kailashben,1,P Raghavendhra Kumar,111006,05-02-2014,36,134XY/57,3.05E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Malur,KMALMALD,Masthi,521250,AD Colony,Lakshmi,Jhala Madhuben,1,J krishnareddy,134951,13-12-2015,18,394XT-28,4.29E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KARAMANGALA,521403,KARAMANGALA,VEENA,Bhisti Sahidaben,1,P Raghavendhra Kumar,205258,06-12-2013,24,151ZI/23,1.32E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,521190,Tamaka new12,Jayamma2,Solanki Sajanba,1,S.Arun kumar,90380,27-02-2016,48,543SQ-52,1.95E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,521175,Tamaka,Saibaba,Solanki Daxaba,1,S.Arun kumar,202213,05-04-2013,45,647NX/41,4.68E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,521403,Tamaka new12,Bindhusree,Solanki Induba,1,S.Arun kumar,57567,07-08-2013,29,428XA-15,6.69E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,520002,Tamaka,Lakshmi,Vaghela Hansaba,1,S.Arun kumar,36417,30-01-2015,22,529AC/82,9.04E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,521286,Tamaka,Renukamma,Chavada Nitaben,1,S.Arun kumar,119356,14-07-2013,20,371YL-29,1.36E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,521229,Tamaka2,Andhakumari,Chavada Kailasba,1,S.Arun kumar,59207,15-04-2015,20,117JB/62,1.41E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,521211,Tamaka 01,Advitha,Rathod Pavanba,1,S.Arun kumar,38612,06-10-2015,24,328CF-59,8.84E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KARAMANGALA,520007,KARAMANGALA,BHARATHI,Vaghela Jyotsnaben,1,P Raghavendhra Kumar,56978,31-03-2015,33,200SC/59,7.40E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KARAMANGALA,520015,KARAMANGALA,RADHA,Chauhan Kokilaba,1,P Raghavendhra Kumar,48370,05-01-2013,22,469TT-20,7.07E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KARAMANGALA,521101,KARAMANGALA,LATHA,Vaghela Vilasben,1,P Raghavendhra Kumar,42604,08-11-2013,30,328RL/30,4.38E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAC,KARAMANGALA,521102,KARAMANGALA,SARASWATHI,Dabhi Kailashben,1,P Raghavendhra Kumar,35684,10-04-2015,30,419GZ-57,5.79E+15,Widowed,NA,NA
Karnataka,KA 02,TIPTUR,Tiptur,KTIPTIPE,Honnavalli,521101,Honnavalli,Anjeneyaswamy,Rajput Urmilaben,1,A Suresh,132108,06-03-2014,31,249YV/73,9.85E+15,Married,NA,NA
Karnataka,KA 02,TIPTUR,Tiptur,KTIPTIPE,Honnavalli,521175,Honnavalli,Chowdeswari HV,Thakarda Saveetaben,1,A Suresh,222393,19-09-2015,25,417NL-30,4.48E+15,Married,NA,NA
Karnataka,KA 02,TIPTUR,Tiptur,KTIPTIPE,Honnavalli,521109,Honnavalli,Mother,Golil Lilaben,1,A Suresh,97553,03-08-2015,44,401JK/54,8.51E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Settivarahalli L,521178,Settivarahalli L,Lakshmi,Vaghari Laxmiben,1,Bhaskar N,42399,21-11-2015,20,397QT-87,7.93E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Shettivarahalli L,520011,Shettivarahalli L,Saraswathi,Solanki Shitalben,1,Bhaskar N,170841,27-12-2013,24,579DO/81,2.53E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIC,PULUTHIKARAI,521163,PULUTHIKARAI,THARANI,Bhil Narmadaben,1,P.Lakshmanan,13184,18-01-2014,30,212SH-49,1.71E+15,Widowed,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Shettivarahalli L,520012,Shettivarahalli L,Santhi,Bhil Bhagavati,1,Bhaskar N,171761,19-05-2015,19,520HQ/35,5.80E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIC,PULUTHIKARAI,521178,PULUTHIKARAI,ANNAMALAYAR,Parmar Ranjanben,1,P.Lakshmanan,183826,24-12-2013,27,613GX-27,9.01E+15,Widowed,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Shettivarahalli L,521182,Shettivarahalli L,Lakshmi 1,chunara Shobhna,1,Bhaskar N,93909,01-08-2015,37,532SX/31,5.65E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madanahalli,521151,Madanahalli,Bhanu,Vaghari Kasturiben,1,Bhaskar N,19381,17-01-2015,42,185WP-73,2.13E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madanahalli,520002,Madanahalli,Arathi,Patani Dayiben,1,Bhaskar N,134769,11-09-2014,46,188PX/48,7.43E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,THIMMASANDRAM,521175,THIMMASANDRAM,MARAMMA,Patani Madhuben,1,T Gopinath,32204,04-11-2015,39,382DT-83,7.60E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madana halli New,521101,Madana halli New,Saraswathidevi,Patani Hiraben,1,Bhaskar N,43029,12-10-2015,20,376DK/73,6.80E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madana halli New,521101,Madana halli New,Duggamma,Thakor Puriben,1,Bhaskar N,119272,30-08-2015,33,566UE-92,9.60E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,THIMMASANDRAM,521163,THIMMASANDRAM,PARVATHI,Patani Varshaben,1,T Gopinath,191788,15-09-2013,19,535YF/89,7.36E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIC,PULUTHIKARAI,521185,PULUTHIKARAI,BARATH,Patani Nitaben,1,P.Lakshmanan,146510,14-02-2013,40,630TQ-76,8.83E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madanahalli,521182,Madanahalli,Kolaramma,Patani Manjuben,1,Bhaskar N,50971,04-03-2015,33,183SA/39,3.88E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,THIMMASANDRAM,521230,THIMMASANDRAM,PERUMALASWAMY,Modatar Madhuben,1,T Gopinath,44226,03-11-2013,23,610RP-24,9.83E+15,Widowed,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIC,PULUTHIKARAI,520010,PULUTHIKARAI,NETHAJI,Patani Hiraben,1,P.Lakshmanan,171919,21-11-2013,18,655PM/94,2.59E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madana halli New,521230,Madana halli New,Chowdeswari,Patani Radhaben,1,Bhaskar N,208482,27-08-2013,29,462WU-39,3.91E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIC,PULUTHIKARAI,521227,PULUTHIKARAI,SIVASHAKTHI 2,chunara Bhanuben,1,P.Lakshmanan,156842,03-05-2015,46,206AM/17,7.32E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIC,PULUTHIKARAI,521226,PULUTHIKARAI,SIVASHAKTHI,Patani Bharatiben,1,P.Lakshmanan,182751,12-08-2013,18,342NC-28,2.77E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madanahalli3,521181,Madanahalli3,Chithra1,Rathod Kantaben,1,Bhaskar N,23593,08-08-2013,26,671VW/76,6.17E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madanahalli3,521229,Madanahalli3,Omshakthi2,Chanadrediya Santokben,1,Bhaskar N,100664,03-01-2015,21,584IV-57,4.25E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIC,POCHAM PALLI,521185,ARASAMPATTI,INDRA,Vaghela hiralben,1,P.Lakshmanan,179406,04-02-2014,24,544PT/39,1.84E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Kaivara,KCHIKAIC,Madana halli New,521180,Madana halli New,Baba1,Barot Savitaben,1,Bhaskar N,142156,14-03-2015,22,363FB-12,9.53E+15,Widowed,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,THIMMASANDRAM,521229,THIMMASANDRAM,PERUMALASWAMY,Parmar Meenaben,1,T Gopinath,163212,03-11-2014,40,567OM/65,8.09E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,DEG NETHAJIROAD,521101,DEG NETHAJIROAD,ANNAISATHYA1,Lohana Kamladevi,1,T Gopinath,20997,07-11-2014,42,310YO-56,9.20E+15,Widowed,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,DEG NETHAJIROAD,521178,DEG NETHAJIROAD,MAHALAKSHMI 1,Borval Nishaben,1,T Gopinath,183575,04-12-2015,26,511EW/45,7.80E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,DEG NETHAJIROAD,521456,DEG NETHAJIROAD,ILAYANILA,Parchani Varshaben,1,T Gopinath,53356,26-09-2014,29,273AR-65,6.52E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,NETHAJIROAD,521230,NETHAJIROAD,MALLIGAI1,Thakor Gitaben,1,T Gopinath,152662,17-11-2014,25,333AZ/56,8.03E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,DEG NETHAJIROAD,521245,DEG NETHAJIROAD,OM SHAKTHI2,Thakor Kamlaben Mayurkumar,1,T Gopinath,109623,19-01-2015,24,544JS-89,1.85E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,HOSUR MONTHLY BRANCH,THOSHOSD,NETHAJIROAD,521401,NETHAJIROAD,SHAKTHI2,Thakor Anjuben,1,T Gopinath,143264,22-01-2013,32,169XQ/38,2.70E+15,Married,NA,NA
